Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443.0,711502.0,13.0,8.0,1003.0,5131.0,645.0,0.0,77.1538461538,177.3188494181,1595.0,0.0,641.375,735.583332659,8621.1985349303,29.5150259592,35575.1,69575.788990666,286722.0,2.0,711502.0,59291.8333333333,83037.0091583849,286722.0,4.0,337041.0,48148.7142857143,62178.1117106716,151514.0,50.0,0.0,0.0,0.0,0.0,428.0,264.0,18.2712065462,11.243819413,0.0,1595.0,278.8181818182,526.5744316188,277280.632034632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,292.0952380952,77.1538461538,641.375,428.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1003.0,8.0,5131.0,65535.0,132.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80.19623333148678,236.2319106878587,2.000198566060261,0.00027594600469997197,0.012052382116219167,0.4518102345760965,0.0040082930041957935,0.0004438695560227203,0.0011343522057058579,0.0012134088569784086,0.008593753688003419,0.00107473553022851,0.0034758235627455956,0.0026780804032566154,38.96856871165978,666653.8836217076,22.00496297189931,31.68941768345028,91.92819549339866,6.40932841181657,230.41107666503723,42.40327585108024,24.06674272640947,89.29349292987465,27.341671559162407,210.61409433832955,36.87597173294647,19.053698724096364,73.38045296448024,23.53023252930999,1.1615453884443898e-06,0.0,3.6879944863045563e-09,0.0,62.88000743922539,-0.008140002035504818,666653.7430113758,0.14150351798602487,0.0004293732021953341,0.009713594716172452,0.0022320244447868063,0.0028924107664528,1.7773749398940955,4.0429639556113697e-07,1.1615453884443898e-06,6.511615264881483e-09,5.677206512355077e-06,0.9999846172597477,2.299349312383194e-06,3.6879944863045563e-09,6.6268650925785e-09,1.4177284679407048e-05,0.0025357376825135727,0.0011343522057058579,0.0034758235627457687,62.88000743922539,0.0,0.0,0.0,0.0,0.0,0.0,2.000198566060261,0.012052382116219167,0.00027594600469997197,0.4518253679157216,274.14661054088816,-0.9466298078355166,0.00012434499834938293,31.887724134983543,1.4872192942165585,0.9961173385429158,3.3155855080941135,0.9371232670999549,74.95495695355591,3.3702594897516915,77.50456363094875,71.55329567971008,DoS Hulk
57531.0,1.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,31046.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
883.7717257689914,78685959.98117648,5.5508265828282255,8.43027483524991,342.27905714798237,12431.052220821768,298.3804681451689,1.818089701467173,63.22880663456637,129.8733413131784,5320.400015106025,4.402116731811402,1336.7916608129913,1740.9608471692277,159742.90249552883,5973.983907784285,6555398.075207818,22486049.85483128,77926750.15124059,13969.434174786158,78585226.03251903,19597646.080385856,38879827.378207274,77915958.4095404,99708.3117062256,78607675.3304089,11283543.980217991,29369293.949973818,77863066.3353422,96423.63243995357,0.004757689911063277,0.0,1.5106025415887765e-05,0.0,-4450.48952892804,207.55855166260693,5397.958292069686,579.6841062480805,1.7587126361902607,5324.986883957401,786.2013007233372,1441.4627635743782,2247061.314316299,0.9141559980362167,0.004757689911063277,2.6671576124926834e-05,0.02325383787458223,0.024492295927037906,0.009418134783511776,1.5106025415887765e-05,2.7143639419173328e-05,0.9705701580467909,847.2190738763148,63.22880663456637,1336.791660812992,-4450.48952892804,0.0,0.0,0.0,0.0,0.0,0.0,5.5508265828282255,342.27905714798237,8.43027483524991,12431.114206980872,624.4917754772562,432.95430710549675,2.334317113238543,-438.8319431069319,15201.137729104692,4080.0966186675437,22690.125741139374,12947.944402037425,77869515.50368145,13804.582870008584,77879958.69263203,77855582.29910378,DoS Hulk
22.0,13855117.0,21.0,32.0,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,343.0501525,3.825301511,266444.5577,719420.7238,2563189.0,19.0,11700000.0,583534.55,1023570.454,2608557.0,630.0,13900000.0,446937.6129,892550.9272,2563189.0,48.0,0.0,0.0,0.0,0.0,680.0,1032.0,1.515685504,2.309616007,0.0,976.0,88.01851852,189.5902723,35944.47135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,89.67924528,95.61904762,85.78125,680.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2008.0,32.0,2745.0,29200.0,247.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
443.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
883.7717257689914,79731663.99367648,7.375826582828227,6.60527483524991,410.71655714798237,12431.052220821768,377.7679681451689,1.818089701467173,56.26773520469136,141.5475849894284,5320.400015106025,4.402116731811402,1777.6432233129913,2326.7303014692275,159742.00083247008,5973.982059240873,6642540.075945318,22577299.85483128,78200500.15124059,13965.784174786158,79680226.03251903,13301396.080385856,31853577.37820727,78189708.4095404,99704.66170622561,863737.4804089015,151256.41021799177,78384.51081746386,301379.3728421987,96381.65743995356,0.004757689911063277,0.0,1.5106025415887765e-05,0.0,-4362.88952892804,149.1585516626069,5397.97872084411,579.6618289293306,1.7587126361902607,5324.986883957401,790.6986221258372,1700.0485283243784,3130593.374928799,0.0016559980362166962,0.004757689911063277,2.6671576124926834e-05,0.02325383787458223,0.9369922959270379,0.009418134783511776,1.5106025415887765e-05,2.7143639419173328e-05,0.05807015804679093,852.0623431000648,56.26773520469136,1777.643223312992,-4362.88952892804,0.0,0.0,0.0,0.0,0.0,0.0,7.375826582828227,410.71655714798237,6.60527483524991,12431.114206980872,853.5292754772562,432.95430710549675,1.421817113238543,-427.8819431069319,6994.112729104693,4080.0966186675437,14483.100741139375,4740.919402037426,78143265.50368145,13804.582870008584,78153708.69263203,78129332.29910378,DoS Hulk
80.0,11925269.0,6.0,4.0,365.0,3525.0,365.0,0.0,60.83333333,149.010626,3525.0,0.0,881.25,1762.5,326.1980925,0.838555508,1325029.889,2379277.287,5926406.0,107.0,6928102.0,1385620.4,2576495.354,5929417.0,239.0,10900000.0,3642527.333,3187585.512,5926406.0,863.0,0.0,0.0,0.0,0.0,208.0,136.0,0.503133305,0.335422203,0.0,3525.0,353.6363636,1057.506716,1118320.455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,389.0,60.83333333,881.25,208.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,365.0,4.0,3525.0,29200.0,235.0,1.0,32.0,998550.0,0.0,998550.0,998550.0,5926406.0,0.0,5926406.0,5926406.0,DoS GoldenEye
105.11786643028056,171869.30409926438,3.022682080713382,5.021649213601559,416.40520491087443,11621.126631900679,415.3755615045365,0.05681530317084822,138.43269711557238,239.6762924024431,7221.303125472064,0.13756614786910407,2313.103889791031,3322.871032126773,89101.29741063407,242.7068369095207,22720.58794039664,54172.357384063296,145139.074648143,438.3967710870603,37082.76195371903,9030.695480807946,8716.287971100206,19017.716704387298,3117.7366939444987,168756.81149715272,40169.67623728092,68077.85942872474,143148.95540131856,3063.727576248499,0.00014867780972072493,0.0,4.720632942464849e-07,0.0,-39.468422778998885,166.49870473945649,189.69359470362488,53.127570035067066,0.05495976988094474,7221.4464651236685,1331.192079780495,2625.4663741531053,6910251.877521212,5.17499386317709e-05,0.00014867780972072493,8.334867539039499e-07,0.9979923074335807,0.000765384247719922,0.0002943167119847381,4.720632942464849e-07,8.482387318491525e-07,0.9990803174389622,1497.5942521577365,138.43269711557238,2313.103889791031,-39.468422778998885,0.0,0.0,0.0,0.0,0.0,0.0,3.022682080713382,416.40520491087443,5.021649213601559,11621.128568968152,29139.671617983662,241.18607209704666,1.0131817847887044,17.628689277908613,190.36406965951852,127.50301933335864,424.3949450355985,119.95177818866759,9594.234490045028,431.39321468776114,9920.584144750967,9158.82184699322,DoS Hulk
53.0,30938.0,4.0,2.0,160.0,202.0,40.0,40.0,40.0,0.0,101.0,101.0,101.0,0.0,11700.8209968324,193.936259616,6187.6,13597.8184022291,30511.0,1.0,30560.0,10186.6666666667,17601.4046693249,30511.0,1.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,80.0,40.0,129.290839744,64.645419872,40.0,101.0,57.4285714286,29.7649522249,885.9523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,40.0,101.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,160.0,2.0,202.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21.0,258.0,2.0,1.0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,54263.56589,11627.90698,129.0,98.99494937,199.0,59.0,258.0,258.0,0.0,258.0,258.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,20.0,7751.937984,3875.968992,0.0,14.0,7.0,8.082903769,65.33333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.333333333,7.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,229.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
443.0,53008.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5952309085,26504.0,37479.4878300118,53006.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,44.0,37.730153939,18.8650769695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,32832.0,357.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
481.88586288449517,82668826.85933824,9.100413291414114,6.302637417624956,354.5895285739912,12013.026110410883,338.1152340725844,0.9090448507335853,38.979403314095684,112.4538113390892,5556.200007553013,2.2010583659056984,1855.0716116564956,2428.671549253364,79940.46664302619,2987.0892072341326,5909719.99390391,21771774.92741564,81367750.0756203,6983.39208739307,82703238.0162595,10312573.040192928,28736788.689103637,81362354.20477019,49852.83085311274,435632.1839544501,76380.89385899578,40702.12384338376,154145.4614210992,48232.94746997672,0.0023788449555316353,0.0,7.553012707943873e-06,0.0,-2000.2447644640172,174.57927583130348,2699.052494941027,289.8659575598462,0.8793563180951293,5558.4934419787005,718.1727485629186,1675.453729455939,2918495.6576268994,0.0008279990181083471,0.0023788449555316353,1.33357880624634e-05,0.011626918937291099,0.968496147963519,0.004709067391755882,7.553012707943873e-06,1.3571819709586647e-05,0.029035079023395426,766.3681907737824,38.979403314095684,1855.0716116564959,-2000.2447644640172,0.0,0.0,0.0,0.0,0.0,0.0,9.100413291414114,354.5895285739912,6.302637417624956,12013.057103490435,574.2583877386277,333.97715355274823,1.2109085566192714,-197.94097155346566,4010.6813645523425,2040.048309333769,7755.175370569679,2884.084701018711,81339132.75184073,6902.291435004283,81344354.34631602,81332166.1495519,DoS Hulk
80.0,97864955.0,4.0,6.0,399.0,11595.0,393.0,0.0,99.75,195.5204593,4344.0,0.0,1932.5,1754.831473,122.5566394,0.102181624,10900000.0,32600000.0,97800000.0,4.0,97800000.0,32600000.0,56500000.0,97800000.0,4.0,65503.0,13100.6,24370.58539,56131.0,16.0,0.0,0.0,0.0,0.0,124.0,200.0,0.040872649,0.061308974,0.0,4344.0,1090.909091,1576.962806,2486811.691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0,99.75,1932.5,124.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,399.0,6.0,11595.0,0.0,235.0,1.0,20.0,0.0,0.0,0.0,0.0,97800000.0,0.0,97800000.0,97800000.0,DoS Hulk
53.0,141.0,2.0,2.0,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1134751.773,28368.79433,47.0,79.67433715,139.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,14184.39716,14184.39716,32.0,48.0,38.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,32.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,96.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53.0,71335.0,1.0,1.0,48.0,113.0,48.0,48.0,48.0,0.0,113.0,113.0,113.0,0.0,2256.956613,28.03672811,71335.0,0.0,71335.0,71335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,14.01836406,14.01836406,48.0,113.0,69.66666667,37.5277675,1408.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.5,48.0,113.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,113.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80.0,68115473.0,203.0,104.0,48985.0,183692.0,585.0,0.0,241.3054187,253.3691693,1869.0,0.0,1766.269231,309.6275317,3415.919904,4.507052311,222599.585,424291.7127,3808060.0,4.0,68100000.0,337186.9554,484093.6904,3808060.0,845.0,68100000.0,661314.3301,500410.9814,3808906.0,4.0,0.0,0.0,0.0,0.0,6504.0,3336.0,2.980233287,1.526819024,0.0,1869.0,755.4448052,772.7807356,597190.0653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,757.9055375,241.3054187,1766.269231,6504.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,48985.0,104.0,183692.0,29200.0,1150.0,101.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack � XSS
80.39246666297355,63136590.8824432,7.000183509073646,0.0005518920093999439,0.024104764232438333,0.903620469152193,0.008016586008391587,0.0008877391120454407,0.0022687044114117158,0.0024268177139568172,0.017187507376006838,0.00214947106045702,0.006951647125491191,0.005356160806513231,77.93713742331956,3.0277784096823517,10499589.40165568,11899554.955983805,32098806.39655822,999487.1145552611,63097758.89942994,10499630.198281439,11899539.71063389,32098801.127153095,999528.9792415558,421.2281886766591,73.75194346589294,38.10739744819273,146.76090592896048,47.06046505861998,2.3230907768887796e-06,0.0,7.3759889726091126e-09,0.0,277.7507863628258,-0.016280004071009636,2.746557746041105,0.28300703597204974,0.0008587464043906682,0.019427189432344904,0.004464048889573613,0.0057848215329056,3.554749879788191,8.085927911222739e-07,2.3230907768887796e-06,1.3023230529762965e-08,0.9999686298036496,1.1959128870636405e-05,4.598698624766388e-06,7.3759889726091126e-09,1.3253730185157e-08,2.8354569358814096e-05,0.005071475365027145,0.0022687044114117158,0.006951647125491537,277.7507863628258,0.0,0.0,0.0,0.0,0.0,0.0,7.000183509073646,0.024104764232438333,0.0005518920093999439,0.9036507358314432,29199.057369030994,-0.8932596156710333,0.00024868999669876586,39.77510647309209,7011197.411096303,1.9922346770858317,7011201.067828731,7011196.310904249,18699350.959718596,12199485.500284605,32098783.549166325,8015524.637914602,DoS Slowhttptest
